기관코드,기관명,시도,시군구,법정동,주소,유형,정원,물리치료사,작업치료사,요양보호사,사회복지사,간호사,지정일
34420000149,섬기는재가방문요양센터,충청남도,아산시,득산동,"충청남도 아산시 온천대로  1105-17 2층201호 (득산동, 부영상가)",방문요양·방문목욕,,0,0,0,0,0,20140311
34420000150,방문천사재가방문요양센터,충청남도,아산시,배방읍,"충청남도 아산시 배방읍 호서로  460 106동1203호 (배방읍, 배방자이아파트)",방문요양·방문간호,,0,0,19,0,3,20140311
34420000151,가족재가노인복지센터,충청남도,아산시,온천동,충청남도 아산시 온화로65번길  28-9 (온천동),방문요양·방문목욕,,0,0,23,2,0,20140320
34420000157,로뎀나무재가노인복지센터,충청남도,아산시,장존동,충청남도 아산시 장존길  20 (장존동),방문요양·방문목욕·주야간보호·방문간호,,0,0,64,5,0,20140401
34420000164,가온재가복지센터,충청남도,아산시,풍기동,충청남도 아산시 온천대로  1626-4 204호 (풍기동),방문요양·방문목욕,,0,0,38,1,0,20150303
34420000166,한마음방문요양센터,충청남도,아산시,권곡동,충청남도 아산시 충무로  48 2층 (권곡동),방문요양·복지용구,,0,0,72,2,0,20150320
34420000170,둔포한사랑 방문요양기관,충청남도,아산시,둔포면,"충청남도 아산시 둔포면 둔포중앙로161번길  14-7 B동동201호호 (둔포면, 효진빌라)",방문요양·방문목욕,,0,0,50,2,0,20150520
34420000179,하누리재가복지센터,충청남도,아산시,용화동,충청남도 아산시 어의정로  67 (용화동),방문요양·방문목욕,,0,0,90,2,0,20151006
34420000183,늘푸른노인아산재가복지센터,충청남도,아산시,용화동,충청남도 아산시 어의정로65번길  26 (용화동),방문요양,,0,0,15,1,0,20160401
34420000184,SOS행복한재가복지센터,충청남도,아산시,배방읍,충청남도 아산시 배방읍 북수로39번길  36 (배방읍),방문요양,,0,0,44,0,0,20160429
34420000187,다솜재가복지센터,충청남도,아산시,모종동,"충청남도 아산시 번영로217번길  30 3동101호 (모종동, 신양주택)",방문요양·방문목욕,,0,0,71,2,0,20160617
34420000188,미소재가방문센터,충청남도,아산시,온천동,충청남도 아산시 번영로  125 (온천동),방문요양·방문목욕,,0,0,87,3,0,20160624
34420000195,굿모닝 노인재가복지센터,충청남도,아산시,배방읍,충청남도 아산시 배방읍 북수로  116 상가동2층204호 (배방읍),방문요양·방문목욕·방문간호,,0,0,106,2,8,20170116
34420000197,배방의료기,충청남도,아산시,배방읍,충청남도 아산시 배방읍 북수로39번길  36 (배방읍),복지용구,,0,0,0,0,0,20170214
34420000200,집으로재가복지센터,충청남도,아산시,배방읍,충청남도 아산시 배방읍 장재로  32 103호 (배방읍),방문요양·방문목욕,,0,0,32,1,0,20170531
34420000205,"""만세"" 노인복지센터",충청남도,아산시,모종동,충청남도 아산시 온천대로  1581 1층 (모종동),방문요양·방문목욕,,0,0,74,3,0,20170724
34420000209,어울림재가복지센터,충청남도,아산시,온천동,충청남도 아산시 남산로  106 (온천동),방문요양·방문목욕,,0,0,55,2,0,20180430
34420000216,한솔재가복지센터,충청남도,아산시,신창면,충청남도 아산시 신창면 서부남로  844 105호 (신창면),방문요양·방문목욕,,0,0,15,2,0,20180927
34420000217,건강케어 재가노인복지센터,충청남도,아산시,용화동,충청남도 아산시 남부로  118 3층 (용화동),방문요양,,0,0,0,0,0,20181119
34420000220,"""가가호호""방문요양센터",충청남도,아산시,배방읍,충청남도 아산시 배방읍 북수로39번길  26 (배방읍),방문요양,,0,0,28,1,0,20190312
34420000223,다온재가복지센터,충청남도,아산시,모종동,"충청남도 아산시 삼동로  50 1004호 (모종동, 엣지오피스텔)",방문요양·방문목욕,,0,0,6,0,0,20190503
34420000225,더조은 방문요양센터,충청남도,아산시,배방읍,"충청남도 아산시 배방읍 배방로229번길  5-4 101호 (배방읍, 하늘빛하우스)",방문요양,,0,0,40,1,0,20190619
34420000227,온누리노인복지센터,충청남도,아산시,권곡동,충청남도 아산시 충무로  75 2층 (권곡동),방문요양·방문목욕,,0,0,212,4,0,20190701
34420000229,효사랑요양센터,충청남도,아산시,온천동,충청남도 아산시 온화로29번길  23 (온천동),방문요양,,0,0,51,2,0,20190705
34420000230,태양의료기,충청남도,아산시,풍기동,충청남도 아산시 온천대로  1626-3 103호 (풍기동),복지용구,,0,0,0,0,0,20190716
34420000231,가을동화노인복지센터,충청남도,아산시,둔포면,충청남도 아산시 둔포면 아산밸리중앙로  79-16 4층406호 (둔포면),방문요양·주야간보호,,1,0,54,6,0,20190813
34420000234,고은손재가복지센터,충청남도,아산시,읍내동,"충청남도 아산시 외암로  1420 2층206호 (읍내동, 주공아파트 상가 2층 206호)",방문요양·방문목욕,,0,0,66,3,0,20190923
34420000236,드림케어 재가복지센터,충청남도,아산시,권곡동,충청남도 아산시 청운로116번길  25 (권곡동),방문요양,,0,0,35,2,0,20190925
34420000238,함께재가방문요양센터,충청남도,아산시,모종동,충청남도 아산시 삼동로16번길  27 1층 (모종동),방문요양,,0,0,2,0,0,20191028
34420000239,청춘학당 주간보호센터,충청남도,아산시,배방읍,충청남도 아산시 배방읍 용연로  14 2층201호 (배방읍),주야간보호,,0,0,6,3,0,20191028
34420000246,고향재가방문요양센터,충청남도,아산시,풍기동,충청남도 아산시 외암로  1566-10 102동201호 (풍기동),방문요양,,0,0,66,2,0,20191203
34420000250,햇살재가복지요양센터,충청남도,아산시,좌부동,"충청남도 아산시 고불로  667 3층302호 (좌부동, 초원설화타운 1차 상가)",방문요양·방문목욕,,0,0,56,1,0,20191210
34420000252,해피 재가방문요양센터,충청남도,아산시,모종동,"충청남도 아산시 번영로216번길  36 상가21호 (모종동, 신정아파트)",방문요양,,0,0,25,1,0,20191217
34421000007,더행복한요양원 병설 서해안방문요양센터,충청남도,서산시,음암면,충청남도 서산시 음암면 동암마을길  290-38 (음암면),방문요양·방문목욕,,0,0,32,2,0,20080618
34421000017,서해노인센터,충청남도,서산시,예천동,충청남도 서산시 모수내길  28 (예천동),방문요양·방문목욕·복지용구,,0,0,37,2,0,20080711
34421000022,해미경애복지센터,충청남도,서산시,해미면,충청남도 서산시 해미면 성지3길  39-43 (해미면),방문요양·방문목욕·주야간보호,,0,0,153,2,0,20080825
34421000029,대산백석 노인센터,충청남도,서산시,대산읍,충청남도 서산시 대산읍 탑성골2길  34-29 (대산읍),방문요양·방문목욕,,0,0,7,0,0,20081121
34421000034,마더방문요양센터,충청남도,서산시,동문동,충청남도 서산시 중앙로  49 (동문동),방문요양·방문목욕,,0,0,6,1,0,20090302
34421000038,중앙행복한요양센터,충청남도,서산시,잠홍동,"충청남도 서산시 쌍연남3길  9 (잠홍동, (3층))",방문요양·방문목욕,,0,0,54,0,0,20090622
34421000044,민들레복지요양센터,충청남도,서산시,동문동,충청남도 서산시 대사동12로  3 (동문동),방문요양·방문목욕,,0,0,133,6,0,20090921
34421000066,정성방문요양센터,충청남도,서산시,예천동,"충청남도 서산시 동서1로  182 112동1702호 (예천동, 예천한성필하우스)",방문요양·방문목욕,,0,0,39,2,0,20100428
34421000075,서산해누리신용협동조합병설재가복지센터,충청남도,서산시,운산면,충청남도 서산시 운산면 오리안2길  4 (운산면),방문요양·방문목욕,,0,0,121,6,0,20101111
34421000076,가가호호방문요양센터,충청남도,서산시,읍내동,"충청남도 서산시 부춘1로  19 101동115호 (읍내동, 부영아파트)",방문요양·방문목욕,,0,0,294,3,0,20101123
34421000077,e-편한 방문요양 센터,충청남도,서산시,동문동,충청남도 서산시 잠곡4길  70 (동문동),방문요양·방문목욕,,0,0,403,10,0,20101125
34421000082,참좋은재가복지센터,충청남도,서산시,예천동,충청남도 서산시 호수공원1로  16 2층 (예천동),방문요양·방문목욕,,0,0,41,2,0,20110324
34421000089,한우리 방문요양센터,충청남도,서산시,인지면,충청남도 서산시 인지면 무학로  1712 3층 (인지면),방문요양·방문목욕,,0,0,138,2,0,20111201
34421000094,연세의료기복지용구센터,충청남도,서산시,동문동,충청남도 서산시 안견로  189 (동문동),복지용구,,0,0,0,0,0,20120608
34421000113,나눔과 기쁨 방문요양센터,충청남도,서산시,석림동,"충청남도 서산시 한마음6로  47 1층 (석림동, 승민원룸)",방문요양,,0,0,94,7,0,20140807
34421000118,해미노인방문요양센터,충청남도,서산시,해미면,"충청남도 서산시 해미면 남문1로  47 가동204호 (해미면, 신상가)",방문요양·방문목욕,,0,0,91,3,0,20150101
34421000121,좋은이웃요양원병설재가복지센터,충청남도,서산시,오남동,충청남도 서산시 남부순환로  87 (오남동),방문요양·방문목욕,,0,0,101,3,0,20150619
34421000124,운산농협행복모음센터,충청남도,서산시,운산면,충청남도 서산시 운산면 운암로  1032 (운산면),방문요양,,0,0,57,1,0,20160101
34421000136,A플러스요양센터,충청남도,서산시,동문동,충청남도 서산시 시장2로  20 제801호 (동문동),방문요양·방문목욕·복지용구,,0,0,220,9,0,20160601
34421000139,한빛요양센터,충청남도,서산시,동문동,충청남도 서산시 율지17로  34 3층 (동문동),방문요양·방문목욕,,0,0,75,5,0,20160825
34421000146,하람의료복지용구센터,충청남도,서산시,인지면,충청남도 서산시 인지면 애정길  108 (인지면),복지용구,,0,0,0,0,0,20170512
34421000148,서령방문요양센터,충청남도,서산시,부석면,"충청남도 서산시 부석면 취평2길  7 (부석면, 2층)",방문요양·방문목욕,,0,0,115,7,0,20170701
34421000149,NEW 100세의료기,충청남도,서산시,석림동,충청남도 서산시 한마음13로  6 (석림동),복지용구,,0,0,0,0,0,20170727
34421000150,성심요양보호센터,충청남도,서산시,석림동,충청남도 서산시 석림4로  26-15 (석림동),방문요양·방문목욕,,0,0,87,5,0,20170728
34421000151,서산더부러노인복지센터,충청남도,서산시,성연면,충청남도 서산시 성연면 한월당로  964-4 (성연면),주야간보호,,0,0,4,1,0,20170828
34421000153,서산한마음요양센터,충청남도,서산시,동문동,충청남도 서산시 율지16로  5 (동문동),방문요양·방문목욕,,0,0,44,5,0,20171019
34421000154,진메디,충청남도,서산시,석림동,충청남도 서산시 석림5길  33-4 (석림동),복지용구,,0,0,0,0,0,20171109
34421000155,한울방문요양센터,충청남도,서산시,석림동,충청남도 서산시 한마음6로  69 (석림동),방문요양,,0,0,27,1,0,20171129
34421000156,효드림방문요양센터,충청남도,서산시,동문동,충청남도 서산시 서령로  4 2층 (동문동),방문요양·방문목욕,,0,0,150,8,0,20180117
34421000158,행복나눔방문요양센터,충청남도,서산시,석림동,충청남도 서산시 석림1로  58 (석림동),방문요양·방문목욕,,0,0,35,3,0,20180129
34421000161,효심방문요양센터,충청남도,서산시,석림동,"충청남도 서산시 석림4로  54 (석림동, 힐타운 1층)",방문요양·방문목욕·복지용구,,0,0,52,3,0,20180628
34421000163,성심주야간보호센터,충청남도,서산시,석림동,충청남도 서산시 석림4로  26-15 (석림동),방문요양·방문목욕·주야간보호,,0,0,38,2,1,20181008
34421000166,행복한재가방문센터,충청남도,서산시,동문동,충청남도 서산시 서령로  107 103호 (동문동),방문요양·방문목욕·방문간호,,0,0,111,0,3,20190315
34421000167,수련재활주간보호센터,충청남도,서산시,음암면,충청남도 서산시 음암면 동암마을길  199-2 (음암면),방문요양·방문목욕·주야간보호,,0,0,32,3,0,20190402
34421000168,서산재가센터,충청남도,서산시,석림동,충청남도 서산시 한마음11로  10 101호 (석림동),방문요양·방문목욕,,0,0,78,4,0,20190610
34421000170,삼마복지센터,충청남도,서산시,해미면,충청남도 서산시 해미면 삼송장승길  38-92 (해미면),방문요양,,0,0,29,1,0,20190809
34421000171,동행재가방문요양센터,충청남도,서산시,고북면,충청남도 서산시 고북면 고북1로  291-1 (고북면),방문요양·방문목욕,,0,0,14,1,0,20190809
34421000172,샘물재가복지센터,충청남도,서산시,석림동,충청남도 서산시 한마음7로  26 B동1층 (석림동),방문요양·방문목욕,,0,0,66,2,0,20190812
34421000173,스마트재가센터,충청남도,서산시,석림동,충청남도 서산시 한마음4로  32 2층6호 (석림동),방문요양·방문목욕,,0,0,27,2,0,20190819
34421000174,이삭방문요양센터,충청남도,서산시,동문동,충청남도 서산시 안견로  229 3층 (동문동),방문요양,,0,0,15,1,0,20190828
34421000175,정다운재가복지센터,충청남도,서산시,석남동,충청남도 서산시 동헌로  18 1층 (석남동),방문요양·방문목욕,,0,0,71,2,0,20190924
34421000181,성심의료기,충청남도,서산시,잠홍동,충청남도 서산시 서해로  3616 1층2호 (잠홍동),복지용구,,0,0,0,0,0,20191128
34421000187,엔젤플러스재가장기요양센터,충청남도,서산시,음암면,"충청남도 서산시 음암면 도당큰말길  3 (음암면, 1296-7)",방문요양·방문목욕,,0,0,41,2,0,20191213
34421000191,한우리주야간보호센터,충청남도,서산시,인지면,충청남도 서산시 인지면 무학로  1712 (인지면),주야간보호,,0,0,5,1,0,20191224
