시설유형,시설종류,시설명,시도,시군구,주소
노인여가복지시설,노인복지관,영주시노인복지관,경상북도,영주시,경상북도 영주시 원당로52번길 19 (휴천동)
노인일자리지원기관,노인일자리지원기관,영주시니어클럽,경상북도,영주시,경상북도 영주시 원당로19번길 29 (가흥동)
장애인지역사회재활시설,수어통역센터,영주시수어통역센터,경상북도,영주시,"경상북도 영주시 광복로46번길 15, 2층 (영주동)"
장애인지역사회재활시설,장애인복지관,영주시장애인종합복지관,경상북도,영주시,경상북도 영주시 원당로52번길 25 (휴천동)
장애인지역사회재활시설,장애인주간이용시설,영주시장애인종합복지관 부설 주간보호센터,경상북도,영주시,경상북도 영주시 원당로52번길 25 (휴천동)
일반사회복지시설,사회복지관,영주시종합사회복지관,경상북도,영주시,경상북도 영주시 대학로 130-1 (가흥동)
노인여가복지시설,노인교실,영주시종합사회복지관부설은빛대학,경상북도,영주시,경상북도 영주시 대학로 130-1 (가흥동)
장애인지역사회재활시설,장애인주간이용시설,영주시중증장애인자립지원센터,경상북도,영주시,경상북도 영주시 광복로 47 (영주동)
장애인거주시설,장애인단기거주시설,영주장애인단기보호센터,경상북도,영주시,경상북도 영주시 창진로 85 (가흥동)
아동복지시설,지역아동센터,영주지역아동센터,경상북도,영주시,"경상북도 영주시 대학로188번길 6 (가흥동, 수빌리지(2층 영주지역아동센터))"
자활시설,지역자활센터,영주지역자활센터,경상북도,영주시,경상북도 영주시 번영로181번길 31 (영주동)
노인여가복지시설,노인교실,영중 경로대학,서울특별시,영등포구,서울특별시 영등포구 영중로 163 (영등포동8가)
일반사회복지시설,사회복지관,영중종합사회복지관,서울특별시,영등포구,서울특별시 영등포구 양산로 232 (영등포동2가)
아동복지시설,지역아동센터,영지지역아동센터,경기도,광명시,경기도 광명시 오리로 397 (소하동)
일반사회복지시설,사회복지관,영진종합사회복지관,부산광역시,해운대구,부산광역시 해운대구 반여로 165 (반여동)
노인여가복지시설,노인교실,영진종합사회복지관노인교실,부산광역시,해운대구,부산광역시 해운대구 반여로 165 (반여동)
노인여가복지시설,노인교실,영천노인대학,경기도,화성시 동탄구,경기도 화성시 동탄구 동탄첨단산업2로 76 (영천동)
노인여가복지시설,노인교실,영천성당부설 어르신 교양 대학,경상북도,영천시,경상북도 영천시 최무선로 236 (성내동)
다함께돌봄센터,다함께돌봄센터,영천시 다함께돌봄센터 1호점(문외센트럴 마을돌봄터),경상북도,영천시,"경상북도 영천시 충효로 39 (문외동, 엘에이치영천센트럴타운)"
다함께돌봄센터,다함께돌봄센터,영천시 다함께돌봄센터 2호점(라온 마을돌봄터),경상북도,영천시,"경상북도 영천시 창신1길 11 (망정동, 창신영천타운 주민복리시설 2층)"
다함께돌봄센터,다함께돌봄센터,영천시 다함께돌봄센터 3호점(별빛 마을돌봄터),경상북도,영천시,"경상북도 영천시 망정1길 171, 106동 1층 (야사동, 한신더휴영천퍼스트)"
다함께돌봄센터,다함께돌봄센터,영천시 다함께돌봄센터 4호점(금빛 마을돌봄터),경상북도,영천시,"경상북도 영천시 금호읍 교대1길 24, 2층"
다함께돌봄센터,다함께돌봄센터,영천시 다함께돌봄센터 5호점(꿈키움 마을돌봄터),경상북도,영천시,"경상북도 영천시 약전1길 11, 2층 (완산동, 아이행복센터)"
노인여가복지시설,노인복지관,영천시노인복지관,경상북도,영천시,"경상북도 영천시 중앙동2길 86, 3층 (문내동)"
노인일자리지원기관,노인일자리지원기관,영천시니어클럽,경상북도,영천시,"경상북도 영천시 완산중앙9길 7, 2층 (완산동)"
장애인지역사회재활시설,수어통역센터,영천시수어통역센터,경상북도,영천시,경상북도 영천시 완산6길 19-6 (완산동)
장애인지역사회재활시설,시각장애인 등 생활지원센터,영천시시각장애인등생활지원센터,경상북도,영천시,경상북도 영천시 천문로 210-7 (금노동)
아동복지시설,지역아동센터,영천시야사지역아동센터,경상북도,영천시,경상북도 영천시 충효로 147 (야사동)
장애인지역사회재활시설,장애인복지관,영천시장애인종합복지관,경상북도,영천시,경상북도 영천시 보목2길 10 (야사동)
장애인지역사회재활시설,장애인주간이용시설,영천시장애인종합복지관 (주간보호시설),경상북도,영천시,경상북도 영천시 보목2길 10 (야사동)
장애인지역사회재활시설,장애인복지관,영천시장애인종합복지관(재가장애인복지센터),경상북도,영천시,경상북도 영천시 보목2길 10 (야사동)
일반사회복지시설,사회복지관,영천시종합사회복지관,경상북도,영천시,경상북도 영천시 충효로 147 (야사동)
장애인지역사회재활시설,장애인주간이용시설,영천시중증장애인자립지원센터,경상북도,영천시,경상북도 영천시 산업단지로 95 (채신동)
장애인직업재활시설,장애인 보호작업장,영천작업장,경상북도,영천시,경상북도 영천시 금호읍 금호로 360-32
아동복지시설,지역아동센터,영천지역아동센터,전라남도,장성군,전라남도 장성군 장성읍 영천로 184-2
아동복지시설,지역아동센터,영천지역아동센터,전북특별자치도,익산시,전북특별자치도 익산시 고봉로30길 80 (어양동)
자활시설,지역자활센터,영천지역자활센터,경상북도,영천시,경상북도 영천시 중앙동2길 86 (문내동)
장애인직업재활시설,장애인 보호작업장,영천파파야,경상북도,영천시,경상북도 영천시 북안면 신평탑골길 4-1
장애인거주시설,장애유형별거주시설,영천팔레스,경상북도,영천시,경상북도 영천시 북안면 신평탑골길 16-8
아동복지시설,아동양육시설,영천희망원,경상북도,영천시,경상북도 영천시 한방로 195-6 (작산동)
장애인지역사회재활시설,장애인주간이용시설,영통장애인주간이용센터,경기도,수원시 영통구,경기도 수원시 영통구 반달로 45 (영통동)
일반사회복지시설,사회복지관,영통종합사회복지관,경기도,수원시 영통구,경기도 수원시 영통구 반달로 45 (영통동)
노인여가복지시설,노인교실,영포에버스쿨,경상북도,칠곡군,경상북도 칠곡군 지천면 연호리 산 70
아동복지시설,지역아동센터,영항지역아동센터,충청남도,태안군,충청남도 태안군 고남면 영항로 51
아동복지시설,지역아동센터,영해 푸른꿈 지역아동센터,경상북도,영덕군,경상북도 영덕군 영해면 벌영2길 8-2
노인여가복지시설,노인교실,영해면 노인교실,경상북도,영덕군,경상북도 영덕군 영해면 예주3길 12 (영해면노인복지회관)
노인주거복지시설,양로시설,영화복지타운,인천광역시,강화군,인천광역시 강화군 불은면 강화동로 262
장애인지역사회재활시설,장애인주간이용시설,영화장애인주간보호센터,광주광역시,동구,광주광역시 동구 소태길 57-3 (소태동)
아동복지시설,지역아동센터,영흥지역아동센터,인천광역시,옹진군,인천광역시 옹진군 영흥면 영흥서로 220
장애인거주시설,장애유형별거주시설,예가원,경기도,성남시 분당구,경기도 성남시 분당구 새나리로38번길 13 (야탑동)
아동복지시설,공동생활가정,예광공동체아동그룹홈,경기도,광명시,경기도 광명시 오리로 1034-3 (광명동)
노인주거복지시설,양로시설,예광마을,전라남도,순천시,전라남도 순천시 고지3길 128 (가곡동)
장애인거주시설,장애인공동생활가정,예그리나 공동생활가정 2호,인천광역시,서구,"인천광역시 서구 연희로28번길 17-1, 301호 (연희동)"
장애인거주시설,장애인공동생활가정,예그리나공동생활가정1호,인천광역시,미추홀구,"인천광역시 미추홀구 경인로 395, 4동 403호 (주안동,4)"
장애인직업재활시설,장애인 보호작업장,예그리나보호작업장,전라남도,영광군,전라남도 영광군 군서면 천년로 1252-5
장애인직업재활시설,장애인 보호작업장,예그리나장애인보호작업장,경상남도,함안군,경상남도 함안군 대산면 구암로 24
아동복지시설,공동생활가정,예그린 공동생활가정,부산광역시,사상구,"부산광역시 사상구 대동로 98, 105동 102호 (학장동, 학장반도보라타운)"
아동복지시설,지역아동센터,예그린지역아동센터,대구광역시,달성군,"대구광역시 달성군 논공읍 논공로7길 73, 102동 105호 (논공청구APT)"
아동복지시설,지역아동센터,예그린지역아동센터,전북특별자치도,전주시 덕진구,"전북특별자치도 전주시 덕진구 견훤로 156, 3층 (인후동1가)"
아동복지시설,공동생활가정,예꿈,충청남도,태안군,충청남도 태안군 태안읍 삭상골길 34
아동복지시설,지역아동센터,예꿈누리 사회적협동조합 창북지역아동센터,전북특별자치도,부안군,전북특별자치도 부안군 계화면 창북안길 7-8
아동복지시설,지역아동센터,예꿈마을지역아동센터,인천광역시,남동구,"인천광역시 남동구 담방서로17번길 25, 201호 (만수동, 이삭아파트 상가동)"
아동복지시설,공동생활가정,예꿈아 홈,부산광역시,남구,부산광역시 남구 석포로64번길 21-11 (감만동)
아동복지시설,아동양육시설,예꿈의집,서울특별시,중랑구,서울특별시 중랑구 중랑천로29길 14-5 (중화동)
아동복지시설,지역아동센터,예꿈지역아동센터,경기도,광주시,"경기도 광주시 고불로46번길 8, 1층 (중대동)"
아동복지시설,지역아동센터,예꿈지역아동센터,충청남도,당진시,충청남도 당진시 당진중앙2로 226-3 (읍내동)
